Date,Open,High,Low,Close,Adj Close,Volume,sentiment_score
2020-01-27,1431.000000,1438.069946,1421.199951,1433.900024,1433.900024,1755200,0.451242105263158
2020-01-28,1443.000000,1456.000000,1432.469971,1452.560059,1452.560059,1577400,0.440062068965517
2020-01-29,1458.800049,1465.430054,1446.739990,1458.630005,1458.630005,1077700,0.503128947368421
2020-01-30,1439.959961,1457.280029,1436.400024,1455.839966,1455.839966,1339400,0.525356730769231
2020-01-31,1468.900024,1470.130005,1428.530029,1434.229980,1434.229980,2417200,0.485263414634146
2020-02-03,1462.000000,1490.000000,1458.989990,1485.939941,1485.939941,3055200,0.547624390243903
2020-02-04,1457.069946,1469.500000,1426.300049,1447.069946,1447.069946,3933000,0.485314516129033
2020-02-05,1462.420044,1463.839966,1430.560059,1448.229980,1448.229980,1986200,0.467087323943662
2020-02-06,1450.329956,1482.000000,1449.569946,1476.229980,1476.229980,1679400,0.445503797468355
2020-02-07,1467.300049,1485.839966,1466.349976,1479.229980,1479.229980,1172300,0.510509230769231
2020-02-10,1474.319946,1509.500000,1474.319946,1508.680054,1508.680054,1419900,0.461067164179105
2020-02-11,1511.810059,1529.630005,1505.637939,1508.790039,1508.790039,1344600,0.53345
2020-02-12,1514.479980,1520.694946,1508.109985,1518.270020,1518.270020,1167600,0.443131081081081
2020-02-13,1512.689941,1527.180054,1504.599976,1514.660034,1514.660034,929500,0.519746153846154
2020-02-14,1515.599976,1520.739990,1507.339966,1520.739990,1520.739990,1197800,0.547624390243902
2020-02-18,1515.000000,1531.630005,1512.589966,1519.670044,1519.670044,1120700,0.485263414634146
2020-02-19,1525.069946,1532.105957,1521.400024,1526.689941,1526.689941,949300,0.525356730769231
2020-02-20,1522.000000,1529.640015,1506.819946,1518.150024,1518.150024,1096600,0.503128947368421
2020-02-21,1508.030029,1512.214966,1480.439941,1485.109985,1485.109985,1731700,0.440062068965517
2020-02-24,1426.109985,1436.969971,1411.390015,1421.589966,1421.589966,2867100,0.451242105263158
2020-02-25,1433.000000,1438.140015,1382.400024,1388.449951,1388.449951,2478300,0.500890476190476
2020-02-26,1396.140015,1415.699951,1379.000000,1393.180054,1393.180054,2202400,0.461356382978723
2020-02-27,1362.060059,1371.703979,1317.170044,1318.089966,1318.089966,2971100,0.495902777777778
2020-02-28,1277.500000,1341.140015,1271.000000,1339.329956,1339.329956,3790600,0.508781632653062
2020-03-02,1351.609985,1390.869995,1326.814941,1389.109985,1389.109985,2431500,0.33174375
2020-03-03,1399.420044,1410.150024,1332.000000,1341.390015,1341.390015,2402300,0.64088
2020-03-04,1359.229980,1388.089966,1343.109985,1386.520020,1386.520020,1913300,0.584759302325581
2020-03-05,1350.199951,1358.910034,1305.099976,1319.040039,1319.040039,2561300,0.508320408163266
2020-03-06,1277.060059,1306.219971,1261.050049,1298.410034,1298.410034,2660600,0.393171666666667
2020-03-09,1205.300049,1254.760010,1200.000000,1215.560059,1215.560059,3365400,0.444095555555556
2020-03-10,1260.000000,1281.150024,1218.770020,1280.390015,1280.390015,2611400,0.480945652173913
2020-03-11,1249.699951,1260.959961,1196.069946,1215.410034,1215.410034,2608500,0.52024358974359
2020-03-12,1126.000000,1193.869995,1113.300049,1114.910034,1114.910034,4226700,0.526806024096386
2020-03-13,1179.000000,1219.760010,1117.142944,1219.729980,1219.729980,3700100,0.463187356321839
2020-03-16,1096.000000,1152.266968,1074.439941,1084.329956,1084.329956,4252400,0.485944329896907
2020-03-17,1093.109985,1130.859985,1056.010010,1119.800049,1119.800049,3861500,0.522851851851852
2020-03-18,1056.510010,1106.500000,1037.280029,1096.800049,1096.800049,4233400,0.412752
2020-03-19,1093.050049,1157.969971,1060.108032,1115.290039,1115.290039,3651100,0.482330120481928
2020-03-20,1135.719971,1143.989990,1065.489990,1072.319946,1072.319946,3601800,0.46717
2020-03-23,1061.319946,1071.319946,1013.536011,1056.619995,1056.619995,4044100,0.4544648
2020-03-24,1103.770020,1135.000000,1090.619995,1134.459961,1134.459961,3344500,0.427738235294118
2020-03-25,1126.469971,1148.900024,1086.010010,1102.489990,1102.489990,4081500,0.450364356435644
2020-03-26,1111.800049,1169.969971,1093.530029,1161.750000,1161.750000,3571700,0.474113157894737
2020-03-27,1125.670044,1150.670044,1105.910034,1110.709961,1110.709961,3208500,0.50530294117647
2020-03-30,1125.040039,1151.630005,1096.479980,1146.819946,1146.819946,2574100,0.476470422535211
2020-03-31,1147.300049,1175.310059,1138.140015,1162.810059,1162.810059,2486400,0.477448101265823
2020-04-01,1122.000000,1129.689941,1097.449951,1105.619995,1105.619995,2344200,0.461245
2020-04-02,1098.260010,1126.859985,1096.400024,1120.839966,1120.839966,1964900,0.4430375
