Date,Open,High,Low,Close,Adj Close,Volume
2019-05-09,135.610001,136.429993,132.449997,134.830002,134.830002,1304300
2019-05-10,134.690002,138.179993,134.339996,137.850006,137.850006,1296800
2019-05-13,133.990005,134.679993,132.029999,132.389999,132.389999,1371600
2019-05-14,134.210007,135.240005,131.009995,133.580002,133.580002,1130600
2019-05-15,132.149994,136.649994,131.330002,136.429993,136.429993,906100
2019-05-16,136.429993,138.160004,135.050003,135.429993,135.429993,1032300
2019-05-17,133.729996,135.000000,131.990005,132.759995,132.759995,991300
2019-05-20,131.500000,133.440002,130.985001,131.520004,131.520004,1057000
2019-05-21,132.750000,134.850006,132.080002,132.240005,132.240005,904100
2019-05-22,132.050003,132.660004,126.610001,127.089996,127.089996,2023000
2019-05-23,124.550003,124.809998,120.050003,121.580002,121.580002,2096400
2019-05-24,122.900002,125.570000,122.320000,124.650002,124.650002,1227800
2019-05-28,124.339996,125.779999,123.690002,124.360001,124.360001,678000
2019-05-29,123.120003,126.000000,122.519997,125.669998,125.669998,1013700
2019-05-30,126.169998,128.625000,125.824997,127.610001,127.610001,980600
2019-05-31,125.440002,127.269997,124.809998,125.580002,125.580002,1073300
2019-06-03,125.519997,127.129997,121.330002,122.809998,122.809998,1399300
2019-06-04,123.940002,127.989998,123.150002,127.610001,127.610001,1351900
2019-06-05,128.860001,134.899994,128.860001,131.000000,131.000000,2283600
2019-06-06,131.619995,135.682999,129.009995,135.410004,135.410004,2333900
2019-06-07,135.500000,140.630005,135.044998,140.080002,140.080002,1643500
2019-06-10,141.000000,146.589996,138.470001,139.229996,139.229996,1753100
2019-06-11,140.339996,142.479996,137.210007,138.600006,138.600006,1483100
2019-06-12,138.279999,142.559998,137.970001,142.500000,142.500000,1607600
2019-06-13,143.009995,145.000000,140.559998,144.850006,144.850006,1104700
2019-06-14,144.000000,145.000000,141.500000,144.589996,144.589996,1109400
2019-06-17,145.000000,149.850006,144.667007,149.500000,149.500000,2405500
2019-06-18,150.229996,151.259995,146.869995,147.009995,147.009995,1560000
2019-06-19,147.500000,149.539993,146.229996,149.300003,149.300003,1007000
2019-06-20,150.960007,154.294998,149.070999,149.770004,149.770004,1664300
2019-06-21,148.779999,149.339996,147.229996,148.309998,148.309998,2648000
2019-06-24,143.000000,152.380997,142.500000,150.039993,150.039993,2886800
2019-06-25,149.289993,150.264999,143.500000,144.160004,144.160004,1996600
2019-06-26,143.789993,145.949997,141.520004,142.100006,142.100006,1468300
2019-06-27,143.600006,144.990005,142.100006,143.250000,143.250000,1490900
2019-06-28,143.740005,146.220001,142.679993,146.220001,146.220001,9156200
2019-07-01,148.100006,148.699997,143.149994,145.289993,145.289993,1295800
2019-07-02,145.300003,146.429993,142.580002,146.429993,146.429993,1144200
2019-07-03,147.020004,147.679993,144.809998,145.860001,145.860001,576700
2019-07-05,145.520004,146.429993,144.653000,146.309998,146.309998,679600
2019-07-08,145.369995,145.423004,142.759995,144.289993,144.289993,1306700
2019-07-09,144.389999,147.300003,144.389999,147.240005,147.240005,1349700
2019-07-10,148.300003,152.500000,148.220001,151.360001,151.360001,1196400
2019-07-11,151.360001,152.960007,149.750000,151.460007,151.460007,945500
2019-07-12,151.000000,153.300003,150.479996,152.300003,152.300003,952000
2019-07-15,152.070007,154.380005,151.009995,154.270004,154.270004,548300
2019-07-16,154.539993,156.800003,148.880005,151.449997,151.449997,1393700
2019-07-17,151.110001,152.309998,147.279999,148.089996,148.089996,1164100
2019-07-18,147.520004,147.970001,143.589996,145.199997,145.199997,1406400
2019-07-19,145.699997,146.240005,143.610001,144.110001,144.110001,907000
2019-07-22,145.229996,146.949997,143.820007,146.759995,146.759995,904000
2019-07-23,146.649994,151.664993,146.520004,148.740005,148.740005,1016400
2019-07-24,148.710007,152.759995,147.919998,152.339996,152.339996,1202400
2019-07-25,152.839996,155.259995,152.070007,152.970001,152.970001,955700
2019-07-26,153.440002,156.550003,153.354996,155.380005,155.380005,896600
2019-07-29,155.250000,156.389999,153.529999,153.889999,153.889999,1079000
2019-07-30,151.940002,156.205002,151.520004,155.199997,155.199997,2009600
2019-07-31,148.919998,155.679993,145.669998,154.940002,154.940002,5241300
2019-08-01,154.940002,161.380005,154.210007,155.610001,155.610001,3540500
2019-08-02,154.350006,156.582993,151.014999,153.470001,153.470001,953900
2019-08-05,149.750000,150.809998,146.690002,150.000000,150.000000,1552800
2019-08-06,150.919998,153.000000,148.789993,151.440002,151.440002,1088900
2019-08-07,149.369995,151.820007,148.169998,151.779999,151.779999,953200
2019-08-08,153.000000,157.940002,152.479996,157.660004,157.660004,941500
2019-08-09,156.759995,157.500000,154.500000,155.009995,155.009995,466700
2019-08-12,153.750000,154.190002,149.009995,151.070007,151.070007,724200
2019-08-13,150.419998,154.682007,149.240005,152.820007,152.820007,1232600
2019-08-14,149.910004,149.910004,143.520004,147.149994,147.149994,1320800
2019-08-15,146.830002,148.205002,145.270004,145.369995,145.369995,785200
2019-08-16,146.630005,148.729996,146.429993,147.740005,147.740005,641300
2019-08-19,149.839996,151.483994,147.720001,150.100006,150.100006,659200
2019-08-20,149.559998,150.679993,147.869995,148.110001,148.110001,740900
2019-08-21,148.779999,149.000000,145.110001,145.759995,145.759995,968800
2019-08-22,145.380005,145.750000,140.509995,140.949997,140.949997,1410600
2019-08-23,140.000000,140.119995,135.259995,138.020004,138.020004,1485800
2019-08-26,138.669998,140.330002,136.729996,137.820007,137.820007,684700
2019-08-27,139.639999,139.839996,132.809998,133.880005,133.880005,1760900
2019-08-28,133.500000,133.610001,130.020004,132.669998,132.669998,1461400
2019-08-29,134.460007,137.389999,133.660004,136.350006,136.350006,792100
2019-08-30,136.699997,138.240005,133.000000,134.949997,134.949997,678900
2019-09-03,134.380005,135.110001,132.500000,133.410004,133.410004,885200
2019-09-04,133.699997,134.789993,131.490005,133.449997,133.449997,1260900
2019-09-05,135.619995,136.500000,134.309998,135.679993,135.679993,701200
2019-09-06,135.529999,136.690002,134.720001,136.059998,136.059998,937100
2019-09-09,136.270004,136.270004,133.860001,134.100006,134.100006,818000
2019-09-10,133.169998,133.570007,129.470001,130.000000,130.000000,1753800
2019-09-11,130.100006,133.190002,129.259995,132.000000,132.000000,1180400
2019-09-12,132.169998,133.179993,128.479996,128.550003,128.550003,1187000
2019-09-13,129.000000,131.800003,127.750000,130.630005,130.630005,1221800
2019-09-16,129.919998,130.990005,128.160004,128.169998,128.169998,892600
2019-09-17,129.050003,130.429993,125.330002,129.080002,129.080002,1850500
2019-09-18,129.229996,130.449997,126.029999,127.980003,127.980003,915900
2019-09-19,127.610001,128.529999,123.900002,124.389999,124.389999,2478000
2019-09-20,124.000000,125.870003,120.629997,120.699997,120.699997,2380400
2019-09-23,120.870003,122.114998,119.260002,121.610001,121.610001,1510000
2019-09-24,120.860001,121.000000,115.000000,116.800003,116.800003,2444200
2019-09-25,116.900002,118.839996,114.760002,118.220001,118.220001,1363000
2019-09-26,118.000000,119.190002,114.760002,116.199997,116.199997,1378900
2019-09-27,116.739998,117.230003,111.304001,112.239998,112.239998,1837200
2019-09-30,112.050003,115.669998,110.750000,114.000000,114.000000,1370900
2019-10-01,117.410004,117.419998,112.269997,112.519997,112.519997,1573200
2019-10-02,113.220001,115.000000,112.382004,113.900002,113.900002,2046500
2019-10-03,114.000000,115.169998,110.570000,114.820000,114.820000,1363700
2019-10-04,116.099998,117.169998,113.889999,116.419998,116.419998,2040500
2019-10-07,116.500000,117.720001,115.292000,115.860001,115.860001,1138600
2019-10-08,115.000000,116.209999,113.970001,115.080002,115.080002,1248500
2019-10-09,115.610001,116.330002,113.849998,114.239998,114.239998,934500
2019-10-10,114.089996,115.000000,112.029999,112.519997,112.519997,760200
2019-10-11,115.000000,118.110001,114.830002,115.489998,115.489998,1353500
2019-10-14,115.180000,116.269997,113.720001,115.169998,115.169998,594800
2019-10-15,115.629997,119.099998,114.989998,118.589996,118.589996,1501700
2019-10-16,118.019997,118.709999,115.629997,116.559998,116.559998,1062300
2019-10-17,117.029999,119.110001,116.809998,117.830002,117.830002,1134000
2019-10-18,117.910004,117.970001,114.260002,115.330002,115.330002,802600
2019-10-21,115.730003,120.059998,115.480003,119.000000,119.000000,1155700
2019-10-22,119.629997,119.949997,117.110001,118.010002,118.010002,1128200
2019-10-23,118.330002,119.300003,117.199997,118.230003,118.230003,719300
2019-10-24,119.209999,119.419998,117.019997,118.830002,118.830002,862600
2019-10-25,119.529999,122.000000,118.320000,120.690002,120.690002,2319700
2019-10-28,131.110001,143.149994,129.339996,140.199997,140.199997,10797600
2019-10-29,137.869995,137.910004,134.089996,135.990005,135.990005,2570000
2019-10-30,135.860001,140.899994,135.460007,140.449997,140.449997,1644500
2019-10-31,141.800003,144.619995,138.889999,144.300003,144.300003,1943600
2019-11-01,145.000000,147.110001,143.039993,146.919998,146.919998,1851300
2019-11-04,148.679993,154.309998,148.039993,154.149994,154.149994,3826400
2019-11-05,151.669998,153.309998,150.000000,150.369995,150.369995,2551400
2019-11-06,150.000000,150.000000,145.789993,148.479996,148.479996,1363100
2019-11-07,148.649994,149.740005,146.259995,148.169998,148.169998,961700
2019-11-08,147.899994,149.330002,146.009995,147.850006,147.850006,902800
2019-11-11,146.630005,149.399994,145.619995,146.630005,146.630005,1477300
2019-11-12,144.199997,147.440002,142.440002,146.389999,146.389999,2002400
2019-11-13,145.490005,147.789993,143.009995,146.779999,146.779999,1070400
2019-11-14,147.399994,149.009995,146.628006,148.759995,148.759995,1417700
2019-11-15,148.669998,148.820007,146.710007,147.509995,147.509995,885600
2019-11-18,144.740005,144.889999,139.509995,140.259995,140.259995,2305400
2019-11-19,140.500000,140.500000,136.250000,136.970001,136.970001,2119400
2019-11-20,136.830002,138.529999,135.250000,138.029999,138.029999,1820900
2019-11-21,138.360001,139.399994,137.190002,139.059998,139.059998,1583300
2019-11-22,140.080002,141.889999,139.350006,140.889999,140.889999,1575800
2019-11-25,139.080002,142.710007,138.339996,141.869995,141.869995,1239100
2019-11-26,141.869995,144.000000,141.649994,143.830002,143.830002,973500
2019-11-27,143.080002,144.699997,142.835007,142.929993,142.929993,1006500
2019-11-29,142.000000,143.229996,141.593994,142.550003,142.550003,394500
2019-12-02,143.080002,143.470001,141.479996,142.529999,142.529999,1254000
2019-12-03,140.259995,144.149994,140.009995,143.979996,143.979996,755700
2019-12-04,145.020004,148.362000,144.089996,144.949997,144.949997,1506000
2019-12-05,146.000000,146.899994,144.550003,146.580002,146.580002,791600
2019-12-06,147.589996,148.177994,146.339996,148.089996,148.089996,724200
2019-12-09,147.779999,148.889999,146.080002,146.309998,146.309998,1373700
2019-12-10,145.860001,147.919998,145.000000,145.970001,145.970001,1450300
2019-12-11,144.960007,147.350006,141.970001,147.130005,147.130005,767400
2019-12-12,146.970001,148.679993,145.699997,147.229996,147.229996,593000
2019-12-13,146.509995,148.360001,146.089996,147.199997,147.199997,703300
2019-12-16,148.449997,151.399994,148.009995,150.779999,150.779999,1223800
2019-12-17,150.949997,152.699997,150.231003,151.529999,151.529999,1431800
2019-12-18,152.759995,153.203003,150.440002,150.869995,150.869995,1561800
2019-12-19,150.649994,150.750000,148.750000,149.679993,149.679993,1025700
2019-12-20,150.729996,150.729996,148.804993,150.309998,150.309998,828300
2019-12-23,150.399994,152.000000,149.779999,150.419998,150.419998,939200
2019-12-24,150.630005,153.009995,150.020004,151.820007,151.820007,1008000
2019-12-26,151.889999,153.179993,151.050003,152.520004,152.520004,752700
2019-12-27,152.619995,154.000000,152.509995,153.169998,153.169998,920700
2019-12-30,153.179993,153.490005,149.669998,149.809998,149.809998,1038100
2019-12-31,149.119995,150.210007,147.550003,149.550003,149.550003,769300
2020-01-02,151.000000,152.800003,149.610001,151.619995,151.619995,662600
2020-01-03,149.500000,153.589996,149.500000,152.500000,152.500000,1018400
2020-01-06,151.490005,157.000000,150.350006,156.720001,156.720001,1311900
2020-01-07,156.699997,157.850006,155.009995,156.020004,156.020004,876700
2020-01-08,156.330002,159.479996,155.339996,158.779999,158.779999,974500
2020-01-09,157.839996,159.979996,157.110001,157.740005,157.740005,1630600
2020-01-10,157.740005,158.660004,154.899994,156.039993,156.039993,1046400
2020-01-13,152.199997,154.115005,150.264999,150.869995,150.869995,1880900
2020-01-14,151.619995,152.130005,148.220001,149.399994,149.399994,1048000
2020-01-15,149.389999,152.820007,149.354996,152.449997,152.449997,1037400
2020-01-16,153.350006,153.350006,150.270004,151.839996,151.839996,701300
2020-01-17,152.080002,152.649994,146.619995,148.339996,148.339996,1314900
2020-01-21,147.500000,149.440002,145.714996,148.949997,148.949997,1743900
2020-01-22,150.000000,152.929993,147.029999,148.119995,148.119995,1718700
2020-01-23,148.000000,150.949997,147.639999,148.970001,148.970001,1102100
2020-01-24,149.350006,150.210007,145.899994,146.630005,146.630005,1164800
2020-01-27,143.100006,145.380005,141.500000,144.339996,144.339996,1003900
2020-01-28,145.000000,145.595001,143.059998,144.300003,144.300003,791400
2020-01-29,144.940002,144.940002,141.419998,141.570007,141.570007,1215200
2020-01-30,140.149994,142.970001,140.000000,142.710007,142.710007,886600
2020-01-31,143.000000,143.020004,140.100006,141.300003,141.300003,1501100
2020-02-03,141.729996,146.570007,141.500000,146.500000,146.500000,1894500
2020-02-04,149.050003,156.000000,148.647003,154.309998,154.309998,3152600
2020-02-05,150.000000,152.000000,145.360001,147.000000,147.000000,4159800
2020-02-06,146.619995,154.550003,145.600006,154.369995,154.369995,2341700
2020-02-07,152.789993,155.000000,150.710007,154.550003,154.550003,2110600
2020-02-10,152.630005,154.289993,147.899994,148.330002,148.330002,1794700
2020-02-11,149.350006,150.979996,145.020004,145.770004,145.770004,1527900
2020-02-12,146.160004,147.440002,144.169998,147.080002,147.080002,1224000
2020-02-13,146.889999,146.889999,141.300003,141.500000,141.500000,1591000
2020-02-14,142.720001,144.460007,140.850006,141.000000,141.000000,1288100
2020-02-18,141.500000,145.130005,140.899994,144.630005,144.630005,1480200
2020-02-19,145.570007,146.339996,143.000000,143.360001,143.360001,1051800
2020-02-20,143.350006,148.179993,142.179993,147.860001,147.860001,1442600
2020-02-21,146.759995,147.100006,143.059998,146.949997,146.949997,1170700
2020-02-24,140.479996,146.699997,139.130997,145.330002,145.330002,1382100
2020-02-25,146.830002,147.949997,141.210007,141.800003,141.800003,2049200
2020-02-26,140.919998,144.580002,140.389999,140.490005,140.490005,1502900
2020-02-27,137.009995,140.179993,134.500000,134.509995,134.509995,1826300
2020-02-28,131.059998,137.550003,129.639999,137.119995,137.119995,1912800
2020-03-02,137.979996,139.789993,134.610001,139.339996,139.339996,1001700
2020-03-03,139.429993,142.330002,136.089996,137.160004,137.160004,964900
2020-03-04,139.000000,144.330002,137.229996,144.250000,144.250000,1336000
2020-03-05,141.740005,149.350006,140.270004,148.080002,148.080002,1501600
2020-03-06,145.250000,146.990005,141.570007,145.139999,145.139999,1311500
2020-03-09,136.929993,145.669998,134.000000,139.779999,139.779999,1361700
2020-03-10,141.759995,142.720001,133.190002,141.899994,141.899994,1359000
2020-03-11,139.080002,140.809998,133.475006,135.059998,135.059998,905500
2020-03-12,125.430000,129.880005,116.482002,126.989998,126.989998,1836600
2020-03-13,133.009995,133.009995,121.010002,131.559998,131.559998,1439600
2020-03-16,118.529999,123.889999,109.180000,117.639999,117.639999,1736000
2020-03-17,118.309998,119.839996,111.150002,118.870003,118.870003,2493000
2020-03-18,111.000000,122.610001,110.970001,121.239998,121.239998,1991000
2020-03-19,119.830002,140.360001,117.739998,129.130005,129.130005,2504100
2020-03-20,129.389999,129.690002,119.000000,124.360001,124.360001,3669100
2020-03-23,123.410004,123.410004,113.580002,118.180000,118.180000,2209200
2020-03-24,125.000000,133.949997,123.117996,129.690002,129.690002,2680900
2020-03-25,130.039993,131.500000,122.320000,124.230003,124.230003,1994700
2020-03-26,124.089996,127.989998,122.605003,126.809998,126.809998,1125600
2020-03-27,122.480003,126.379997,121.500000,122.540001,122.540001,1094200
2020-03-30,124.400002,126.984001,120.029999,121.430000,121.430000,1356600
2020-03-31,122.000000,125.900002,120.010002,121.440002,121.440002,1763600
2020-04-01,119.809998,124.470001,116.300003,121.610001,121.610001,1718100
2020-04-02,120.690002,125.410004,119.260002,121.910004,121.910004,739500
2020-04-03,122.099998,123.300003,119.375000,122.120003,122.120003,871700
